BABA,PFE,NFLX,CRM,GD
142.270004,30.203053999999998,154.889999,88.470001,187.593796
143.009995,30.300594,158.020004,88.620003,187.649734
142.729996,30.185315999999997,157.5,88.110001,186.605774
141.529999,29.945894,151.029999,87.68,185.33813500000002
143.949997,29.928165000000003,153.41000400000001,88.089996,187.192978
140.809998,29.821749,150.08999599999999,86.800003,183.5858
140.899994,29.786276,149.41000400000001,86.599998,184.648392
140.990005,29.990229,146.169998,86.099998,186.102432
144.869995,29.830614,147.610001,87.5,187.89965800000002
142.199997,29.458178999999998,146.25,86.849998,186.289673
142.429993,29.573453999999998,150.179993,87.91999799999999,188.386368
143.809998,29.626659000000004,152.669998,88.5,188.208557
145.809998,29.413836,154.330002,88.349998,187.122726
149.0,29.458178999999998,158.75,90.400002,188.245987
149.520004,29.511383000000002,158.21000700000002,89.57,187.347382
151.830002,29.644396,161.119995,90.0,188.283401
151.229996,29.484779,161.699997,89.290001,187.338028
153.75,29.582323,183.600006,89.269997,188.536163
153.149994,29.812881,183.860001,89.559998,189.397308
152.110001,29.741940999999997,183.600006,90.540001,189.45343
151.889999,29.688738,188.53999299999998,89.690002,191.46589699999998
152.259995,29.546847999999997,187.91000400000001,89.66999799999999,191.821609
152.440002,29.351763000000002,186.970001,90.629997,190.53923
155.78999299999998,29.165545,189.080002,91.07,182.208557
154.149994,29.263090000000002,182.679993,90.510002,181.440994
157.559998,29.396103000000004,184.03999299999998,90.620003,185.278763
154.949997,29.404974,181.66000400000001,90.800003,183.77171299999998
154.729996,29.334028000000004,182.029999,91.220001,183.958923
151.91000400000001,29.477295,180.740005,89.889999,185.37233
153.320007,29.933962,179.229996,90.349998,186.579819
153.330002,30.122,180.270004,90.449997,187.272476
158.83999599999999,29.826511,181.330002,90.5,188.274033
157.5,29.799647999999998,178.360001,90.260002,186.083725
157.490005,29.951871999999998,175.779999,90.120003,188.14299
151.770004,29.925009000000003,169.139999,87.629997,185.59698500000002
151.699997,29.772785,171.399994,88.290001,185.231979
154.610001,29.826511,171.0,90.25,187.487778
157.75,29.889189000000002,168.5,90.699997,186.729614
159.5,29.871285999999998,169.979996,92.239998,187.777954
163.919998,29.504158,166.08999599999999,90.879997,185.325516
167.5,29.253441,166.53999299999998,90.760002,186.018204
169.25,29.334024,166.759995,91.760002,186.018204
174.46000700000002,29.683243,169.33999599999999,92.949997,188.358292
175.800003,29.763838,169.059998,93.07,186.972961
175.0,29.754877,168.130005,94.150002,186.710876
171.740005,29.898146,165.949997,94.099998,186.317749
168.300003,29.969782000000002,167.119995,93.660004,185.213226
167.41000400000001,29.996640999999997,168.809998,93.83000200000001,188.096191
171.25,29.951871999999998,174.690002,94.860001,188.34892299999998
171.740005,30.372715000000003,174.71000700000002,95.489998,188.470596
171.03999299999998,30.408533000000002,174.740005,96.010002,187.20696999999998
169.919998,30.265265999999997,174.520004,96.18,186.018204
168.139999,30.435404,179.25,95.82,184.155502
170.479996,30.435404,179.0,96.730003,184.436279
169.0,30.533896999999996,176.419998,96.43,185.213226
174.059998,30.730890000000002,181.740005,97.709999,187.515839
175.309998,31.671083000000003,185.149994,96.849998,186.270935
178.970001,31.393499,183.639999,95.610001,184.258469
177.100006,31.993429,182.630005,95.300003,184.988586
176.699997,31.662128000000003,182.350006,94.629997,185.587646
179.979996,31.832256,184.619995,95.739998,189.247513
180.070007,31.742721999999997,185.679993,95.349998,190.127441
177.949997,32.226246,185.509995,95.209999,191.203857
177.389999,32.20834,188.779999,94.860001,192.561096
178.139999,32.199383000000005,187.350006,94.940002,192.270935
169.58999599999999,31.796438000000002,178.550003,92.470001,191.76544199999998
167.020004,31.608397999999998,179.380005,92.339996,192.19606000000002
170.990005,31.742721999999997,181.970001,93.209999,193.57200600000002
170.240005,31.87702,180.699997,92.599998,191.915253
172.71000700000002,31.966578000000002,181.350006,93.41999799999999,192.430054
173.610001,32.297878000000004,177.009995,93.940002,195.369217
178.559998,32.36055,179.190002,95.360001,197.0634
178.71000700000002,32.199383000000005,184.449997,95.519997,197.78416399999998
178.889999,32.235199,194.389999,95.730003,200.594101
179.199997,32.279971999999994,198.020004,96.32,199.795273
182.08999599999999,32.36055,196.869995,96.269997,200.66925
183.119995,32.593369,195.080002,95.389999,199.748245
184.690002,32.638134,194.949997,96.010002,200.011414
180.529999,32.548595,195.860001,96.739998,200.847824
178.449997,32.539646000000005,199.490005,96.940002,200.490692
179.559998,32.217285,202.679993,97.150002,200.584702
175.320007,32.41428,199.479996,96.720001,198.79908799999998
179.610001,32.082977,195.53999299999998,96.440002,197.718399
177.929993,32.4501,195.130005,97.190002,198.893082
177.320007,32.611278999999996,194.16000400000001,98.900002,200.979416
173.130005,32.593369,192.470001,98.440002,199.710693
173.699997,32.476955,196.020004,98.660004,199.30658
170.220001,32.378468,193.770004,99.589996,194.767502
170.320007,32.002392,195.21000700000002,100.050003,191.62866200000002
176.149994,31.87702,199.53999299999998,100.699997,192.643631
181.580002,31.474090999999998,198.369995,100.699997,193.752548
184.889999,31.393499,196.429993,102.339996,190.754669
186.080002,31.572588,198.0,101.949997,189.476624
184.809998,31.751663,199.320007,102.599998,191.544098
183.21000700000002,31.832256,200.009995,102.709999,191.769608
187.83999599999999,31.626314,200.130005,102.41999799999999,190.18141200000002
188.509995,31.662128000000003,195.889999,102.720001,191.487686
185.899994,31.644221999999996,196.440002,105.029999,190.416351
185.130005,31.806871,193.899994,103.599998,186.892227
186.41000400000001,31.788791999999997,192.020004,105.239998,187.738007
184.53999299999998,31.897226,195.080002,105.779999,188.07634
181.78999299999998,31.969521000000004,195.71000700000002,106.230003,188.16090400000002
181.479996,31.951446999999998,192.119995,105.43,187.00499
185.429993,32.132172,195.509995,107.029999,187.22113000000002
185.130005,31.960476,193.199997,107.58000200000001,185.858475
188.0,31.942406,194.100006,107.370003,186.77005
190.899994,32.114090000000004,196.229996,108.800003,188.048157
189.83999599999999,32.014702,196.320007,106.83000200000001,187.99173000000002
191.190002,32.068913,195.75,107.150002,187.954163
188.029999,32.068913,195.050003,106.58000200000001,188.959732
186.690002,32.394211,199.179993,106.459999,191.891785
179.91000400000001,32.719505,188.149994,103.529999,191.872986
177.080002,32.764687,187.580002,104.32,194.682907
174.610001,32.846016,186.820007,103.83000200000001,190.43515
169.580002,32.583969,184.03999299999998,99.849998,189.542389
168.96000700000002,32.195419,184.21000700000002,100.690002,187.869583
172.630005,32.132172,185.300003,102.91999799999999,188.151489
174.470001,32.07795,185.199997,104.07,188.113907
177.619995,32.294810999999996,188.53999299999998,103.440002,188.959732
179.28999299999998,32.719505,186.220001,104.540001,187.615829
174.639999,33.053852,185.729996,103.66999799999999,184.364243
176.470001,33.108063,187.860001,103.940002,184.787155
171.75,32.945408,189.559998,104.239998,184.401825
173.550003,33.614082,190.119995,105.480003,186.864014
173.369995,33.550823,190.419998,105.08000200000001,186.497513
171.279999,33.379139,187.020004,104.260002,187.79440300000002
172.639999,32.945408,188.820007,103.389999,189.175858
175.320007,32.746613,188.619995,103.620003,190.284805
176.28999299999998,32.65625,189.940002,102.629997,190.43515
172.330002,32.719505,187.759995,102.540001,189.80551100000002
172.970001,32.827942,186.240005,102.650002,190.51033
172.300003,32.864082,192.71000700000002,102.790001,191.58168
172.429993,32.728546,191.96000700000002,102.230003,191.19635
183.649994,32.927341,201.070007,104.410004,188.414673
184.0,33.171303,205.050003,105.290001,189.589355
185.71000700000002,33.243598999999996,205.630005,106.68,192.850372
190.699997,33.30685,209.99000499999997,108.099998,192.371078
190.330002,32.936375,212.05000299999998,108.860001,192.371078
190.800003,32.900223,209.309998,109.150002,193.480026
189.78999299999998,32.954445,212.520004,108.800003,192.41806
188.75,33.035773999999996,217.24000499999997,109.099998,193.13230900000002
187.78999299999998,33.017696,221.229996,110.239998,197.90631100000002
182.399994,33.071907,221.52999900000003,108.889999,193.902924
183.830002,33.596008000000005,217.5,110.040001,195.96101399999998
184.399994,33.424324,220.330002,111.769997,196.074265
184.050003,33.379139,220.460007,111.93,197.300888
184.020004,33.37011,227.580002,112.889999,196.451675
192.279999,33.270706,250.289993,113.239998,195.772278
195.529999,33.37011,261.299988,112.849998,206.897003
198.330002,33.641186,269.700012,111.959999,213.74732999999998
205.220001,35.249603,274.600006,113.699997,213.473694
203.009995,35.258629,284.589996,113.300003,212.775467
199.66000400000001,34.156239,278.799988,112.230003,211.624298
204.28999299999998,33.469505,270.299988,113.910004,209.925888
192.220001,33.588058000000004,265.070007,112.739998,212.501831
187.309998,33.387428,267.429993,110.779999,209.208725
180.529999,31.618184999999997,254.25999500000003,107.650002,199.301254
185.169998,32.174492,265.72000099999997,109.57,200.471283
180.300003,31.900902000000002,264.559998,110.050003,202.820786
173.699997,30.669739,250.100006,104.029999,194.422974
176.669998,31.153086,249.47000099999997,106.980003,200.131561
177.440002,31.609066,257.950012,108.550003,197.706604
179.25,31.864428000000004,258.269989,107.690002,199.85794099999998
186.759995,32.092415,266.0,109.019997,205.93454
187.449997,32.566646999999996,280.269989,113.120003,212.681061
183.679993,33.068236999999996,278.519989,112.860001,211.53938300000002
187.190002,32.840233000000005,278.549988,114.349998,209.312515
188.820007,32.61224,281.040009,114.480003,208.293472
188.75,32.594006,278.140015,113.0,207.717926
193.28999299999998,33.068236999999996,285.929993,114.959999,208.52938799999998
194.190002,33.825169,294.160004,116.650002,213.98323100000002
188.259995,33.560696,290.609985,116.470001,211.256302
186.139999,33.113834000000004,291.380005,116.25,209.897552
181.990005,32.493683000000004,290.390015,119.43,206.783752
179.759995,32.785519,301.049988,121.91999799999999,210.73735
181.600006,32.940552000000004,315.0,122.5,211.96397400000004
187.369995,32.721684,325.22000099999997,124.480003,212.12438999999998
189.050003,32.767281,321.160004,125.33000200000001,213.51145899999997
187.179993,33.287102000000004,317.0,126.360001,213.860535
190.550003,33.533337,331.440002,127.410004,216.974335
192.740005,33.387428,321.299988,126.779999,211.96397400000004
188.41000400000001,33.515102,315.880005,126.730003,210.74677999999997
192.559998,33.150307,321.549988,127.989998,209.18045
199.059998,33.360069,321.089996,127.220001,210.039108
200.279999,33.542454,318.450012,125.970001,210.17120400000002
194.529999,33.132071999999994,313.480011,124.980003,211.26574700000003
198.949997,33.132071999999994,317.5,125.120003,212.66223100000002
195.300003,33.077351,316.480011,121.699997,211.12419100000002
184.649994,32.466328000000004,306.700012,118.040001,206.047791
181.199997,31.454034999999998,300.940002,114.43,206.462952
190.5,31.955617999999998,320.350006,118.970001,210.860016
181.889999,31.928263,300.690002,113.809998,208.595428
178.91000400000001,32.192738,285.769989,112.879997,205.019272
183.53999299999998,32.366009000000005,295.350006,116.300003,208.434998
177.610001,31.964734999999997,280.290009,115.300003,206.529007
174.669998,32.539288,283.670013,116.489998,207.887756
172.070007,32.949677,288.940002,119.480003,206.208191
172.570007,32.584885,293.97000099999997,119.040001,208.736969
167.520004,32.074172999999995,288.850006,116.099998,203.566193
169.869995,32.338654,289.929993,117.190002,202.83021499999998
177.100006,32.785519,298.070007,119.489998,202.348984
175.360001,32.639606,303.670013,119.160004,204.113449
175.919998,33.122952000000005,309.25,121.400002,206.795303
172.03999299999998,33.122952000000005,311.649994,119.010002,206.97534199999998
174.699997,33.314465000000006,307.77999900000003,119.410004,206.965881
178.699997,33.132071999999994,336.059998,123.349998,209.818298
182.679993,33.277985,334.519989,124.459999,213.68469199999998
181.389999,33.314465000000006,332.700012,124.059998,213.20138500000002
179.110001,33.405666,327.769989,122.82,211.429276
175.570007,33.560696,318.690002,121.889999,214.13006600000003
173.08999599999999,33.797813,307.019989,117.879997,210.39633199999997
170.220001,33.451263,305.76001,117.32,203.29849199999998
173.899994,33.606293,313.980011,120.83000200000001,200.664047
177.16000400000001,33.743095000000004,311.76001,120.220001,193.04496799999998
178.53999299999998,33.387428,312.459991,120.989998,190.770599
179.5,32.283939000000004,313.299988,123.110001,186.970551
181.449997,31.818825,313.359985,122.82,185.435349
182.449997,31.700266,311.690002,124.410004,184.790955
188.889999,31.773221999999997,320.089996,125.120003,184.85728500000002
195.350006,31.855299,326.26001,126.970001,186.165024
196.309998,31.900902000000002,326.890015,128.75,189.16906699999998
195.429993,32.074172999999995,330.299988,129.729996,190.524216
195.96000700000002,32.267563,329.600006,130.619995,191.11175500000002
194.360001,32.691165999999996,326.459991,130.630005,193.24395800000002
198.639999,33.022686,328.52999900000003,127.690002,192.43846100000002
196.610001,32.866135,326.130005,128.130005,191.092804
198.110001,32.856922,328.190002,128.770004,190.00299099999998
196.020004,32.884552,325.22000099999997,126.050003,191.19703700000002
195.0,32.820091,324.179993,126.959999,191.91726699999998
197.639999,32.967426,331.820007,126.370003,194.99710100000001
195.869995,32.893768,331.619995,125.440002,193.67038
196.800003,33.123974,344.72000099999997,128.08999599999999,194.798096
197.369995,33.050304,349.290009,128.740005,197.80213899999998
199.199997,32.856922,351.290009,127.959999,197.224091
198.0,32.875343,349.730011,126.879997,191.244431
197.979996,33.197651,353.540009,129.300003,193.357666
198.009995,33.087151,351.600006,129.330002,191.14965800000002
204.33999599999999,33.381821,359.929993,130.520004,192.81753500000002
208.949997,33.566006,361.809998,132.649994,191.993073
208.369995,33.556789,365.799988,134.119995,190.571609
208.300003,33.501540999999996,367.450012,135.550003,190.960129
203.619995,33.60284,361.399994,132.91000400000001,192.229965
205.070007,33.768593,360.570007,133.529999,191.974121
205.699997,33.427872,361.450012,133.979996,191.140198
209.080002,33.427872,363.829987,136.259995,188.107727
206.619995,33.354198,379.929993,136.5,189.358627
210.86000099999998,33.29895,392.869995,138.41000400000001,185.568024
208.0,33.48312,391.980011,138.41000400000001,185.549072
208.570007,33.29895,390.399994,139.800003,185.71018999999998
204.429993,33.354198,404.980011,139.520004,180.706619
206.229996,33.575210999999996,416.76001,138.940002,181.379425
202.21000700000002,33.427872,415.440002,137.880005,178.564957
202.009995,33.62125,411.089996,135.009995,179.465195
191.25,33.501540999999996,384.480011,133.190002,179.19986
191.419998,33.501540999999996,399.390015,135.479996,178.915558
185.020004,33.344994,390.390015,133.220001,176.15791299999998
188.380005,33.48312,395.420013,135.119995,177.62673999999998
185.529999,33.409451000000004,391.429993,136.399994,176.65069599999998
186.360001,33.455498,398.179993,140.429993,177.56041000000002
184.75,33.473911,390.519989,137.83999599999999,179.758972
186.880005,33.95277,398.390015,139.770004,179.701813
192.270004,34.173782,408.25,141.399994,179.83514399999999
192.75,34.219826,418.97000099999997,141.759995,182.40638700000002
192.550003,34.468456,415.630005,142.449997,183.606323
187.419998,34.265869,418.649994,145.25,182.377823
190.169998,34.551342,413.5,148.16000400000001,184.406235
190.03999299999998,34.560551000000004,395.799988,147.610001,183.549179
190.350006,34.422424,400.480011,146.96000700000002,182.368301
192.66000400000001,34.671054999999996,379.480011,147.020004,183.14918500000002
190.78999299999998,34.680267,375.130005,147.83999599999999,186.110901
187.33999599999999,34.404007,364.230011,147.16000400000001,185.082413
187.25,34.376381,361.049988,146.869995,185.968048
187.03999299999998,34.265869,362.660004,147.559998,184.015823
189.0,34.717098,357.320007,146.0,187.367966
197.979996,34.98415,362.869995,148.869995,193.748459
194.179993,35.140701,363.089996,147.570007,190.920074
189.419998,35.370926000000004,355.209991,143.91000400000001,189.177368
184.820007,35.536678,334.959991,138.029999,186.901291
187.229996,36.770653,337.450012,137.149994,190.23443600000002
185.270004,37.083752000000004,338.380005,137.679993,186.66323899999998
182.600006,36.823715,344.5,141.139999,185.644241
180.83999599999999,37.650271999999994,343.089996,141.03999299999998,184.834808
178.619995,38.114632,350.920013,142.71000700000002,184.291962
179.919998,37.928886,351.829987,144.440002,186.920349
177.520004,38.458256,347.609985,145.169998,185.82521100000002
177.190002,38.077484000000005,349.359985,145.820007,183.387268
180.009995,38.012478,345.869995,145.509995,182.663498
177.679993,37.901028000000004,341.309998,144.449997,182.69206200000002
172.529999,37.808155,337.48999,146.570007,184.39674399999998
169.830002,38.226078,326.399994,145.03999299999998,183.139679
171.990005,38.467545,322.440002,145.729996,183.263458
172.779999,39.08979,316.77999900000003,145.020004,184.444321
176.28999299999998,39.312683,327.730011,145.71000700000002,185.625229
177.919998,39.154804,338.019989,145.529999,185.66331499999998
177.850006,39.071209,344.440002,146.46000700000002,183.301575
172.229996,39.19194,339.170013,147.830002,182.45401
174.229996,39.377693,358.820007,152.300003,183.40631100000002
180.649994,38.616138,364.579987,151.679993,185.977585
178.190002,38.54184,368.48999,152.990005,186.29183999999998
178.5,38.54184,368.040009,154.800003,185.425232
174.600006,38.54184,370.980011,152.139999,183.33010900000002
175.009995,38.560417,367.679993,152.679993,184.177704
170.440002,38.421104,363.600006,153.21000700000002,183.425369
164.229996,38.866894,341.179993,148.649994,184.730026
159.869995,38.801884,346.459991,148.830002,185.92996200000002
162.369995,39.19194,348.679993,150.429993,185.425232
156.360001,39.061932,348.410004,151.320007,186.358521
157.46000700000002,39.294113,355.929993,152.83999599999999,186.710846
161.46000700000002,39.386978000000006,369.950012,155.369995,186.844162
165.529999,39.795612,368.149994,158.179993,189.101181
164.740005,39.897778,364.559998,157.490005,190.948654
158.889999,39.944206,350.350006,154.919998,192.7771
156.649994,40.408569,367.649994,156.0,194.853165
162.630005,40.176388,366.959991,152.899994,194.281738
165.880005,40.631462,365.359985,155.5,193.1866
164.630005,40.919365,361.190002,155.520004,194.900757
163.16000400000001,40.798626,369.609985,158.779999,193.158035
164.25,40.66861,369.429993,158.869995,193.777008
165.399994,40.566448,377.880005,158.330002,192.234268
166.320007,40.770771,380.709991,160.429993,192.443771
164.759995,40.928653999999995,374.130005,159.029999,194.957901
162.0,41.114391,381.429993,159.860001,195.700684
160.229996,41.067959,377.140015,157.259995,195.205521
162.369995,41.615906,377.049988,159.100006,195.910217
156.130005,41.513740999999996,363.649994,154.899994,196.981674
154.630005,41.708775,351.350006,155.070007,197.373871
151.139999,42.052402,349.100006,148.649994,198.17746
146.940002,42.228854999999996,355.709991,148.5,195.307541
138.28999299999998,41.337284000000004,325.890015,137.809998,189.242447
141.899994,39.758469,321.100006,139.240005,184.574036
147.28999299999998,40.659321000000006,339.559998,146.740005,183.531326
144.16000400000001,40.046364000000004,333.130005,141.949997,184.277512
149.600006,40.798626,346.399994,147.440002,186.267303
148.139999,41.393013,364.700012,147.009995,185.435013
142.020004,40.863640000000004,346.709991,142.83999599999999,182.928619
142.929993,41.327999,332.670013,140.490005,182.010223
148.800003,41.207264,329.540009,142.949997,181.895447
146.649994,40.956516,333.160004,140.66000400000001,179.6091
139.610001,39.451984,301.829987,133.259995,165.728241
144.600006,40.315697,312.869995,140.800003,163.202728
142.869995,39.563427000000004,299.829987,135.520004,162.494797
133.380005,40.148525,284.839996,130.990005,159.797073
136.330002,39.832764000000005,285.809998,132.169998,164.43678300000002
142.279999,39.990646000000005,301.77999900000003,137.240005,165.096848
151.25,40.557167,317.380005,139.58999599999999,170.66449
147.58999599999999,39.869915,309.100006,136.78999299999998,169.306076
144.639999,40.417858,315.440002,135.440002,170.253159
147.440002,39.944206,310.839996,133.949997,174.29972800000002
152.5,41.235134,327.5,141.78999299999998,177.007004
148.990005,41.038589,317.920013,141.869995,176.557404
144.850006,41.441021,303.47000099999997,136.919998,176.500015
142.820007,41.281925,294.070007,130.5,173.161301
146.979996,40.729748,294.399994,132.16000400000001,172.271637
150.440002,40.158859,286.730011,129.350006,172.042053
156.220001,40.439621,290.059998,132.490005,174.43367
154.100006,40.720394,286.209991,132.550003,175.12243700000002
149.529999,41.347435,270.600006,121.010002,171.60199
145.979996,40.739105,266.980011,120.66999799999999,168.292038
149.41000400000001,40.336674,262.130005,123.589996,169.086029
150.330002,40.374111,258.820007,122.029999,170.530548
156.009995,40.561291,261.429993,126.410004,171.898575
156.46000700000002,41.244484,266.630005,127.540001,170.894073
159.33999599999999,42.021267,282.649994,140.639999,174.1371
156.279999,42.592159,288.75,139.720001,174.271042
160.860001,43.265999,286.130005,142.759995,176.873108
163.740005,43.041389,290.299988,144.149994,173.697067
158.33999599999999,42.245884000000004,275.329987,139.240005,165.670837
155.830002,42.096142,282.880005,142.059998,163.604492
153.059998,41.104103,265.140015,135.949997,160.122345
151.429993,41.553333,269.700012,137.270004,164.733307
151.830002,41.188334999999995,265.320007,136.78999299999998,164.80029299999998
151.5,41.328720000000004,274.880005,140.08999599999999,163.795837
151.479996,41.712429,276.019989,141.139999,163.594925
149.0,40.991795,266.839996,137.03999299999998,161.643372
143.979996,40.346039000000005,262.799988,130.830002,156.362762
140.820007,39.681557,270.940002,132.320007,155.750473
137.139999,39.279125,266.769989,131.16000400000001,152.096146
135.110001,39.26041,260.579987,127.730003,147.906052
132.0,39.241692,246.38999900000002,122.910004,143.964676
131.889999,37.950169,233.88000499999998,121.33000200000001,141.783554
138.0,39.485015999999995,253.669998,130.83999599999999,145.571854
138.449997,40.102703000000005,255.57000699999998,135.199997,148.39390600000002
139.08999599999999,40.205653999999996,256.079987,134.679993,148.585266
137.070007,40.851418,267.660004,136.970001,150.393295
136.699997,40.477058,267.660004,135.550003,150.441147
130.600006,39.344639,271.200012,130.399994,146.719803
139.75,40.243088,297.570007,137.96000700000002,150.929016
143.100006,40.45834,315.339996,142.220001,151.770874
146.78999299999998,40.645523,320.269989,145.720001,151.780426
151.919998,40.561291,319.959991,145.990005,153.92330900000002
151.690002,39.597332,324.660004,147.03999299999998,155.38696299999998
151.320007,40.130783,337.589996,147.550003,156.707123
149.270004,39.653481,332.940002,146.050003,157.395874
150.880005,39.990402,354.640015,149.190002,156.066193
154.83999599999999,39.410152000000004,351.390015,148.53999299999998,156.506256
155.970001,39.74707,353.190002,149.820007,159.440659
157.020004,39.803222999999996,339.100006,152.509995,162.19229099999998
152.149994,39.559891,325.160004,148.949997,160.883835
152.029999,39.456947,321.98999,149.75,162.413574
155.860001,38.324524,326.670013,146.869995,164.347443
159.21000700000002,38.034397,338.049988,149.740005,164.732269
158.919998,36.995564,335.660004,147.330002,165.665527
156.880005,38.156059,328.899994,145.179993,169.331146
166.820007,38.914127,340.660004,149.16000400000001,164.43399
168.490005,40.075325,339.5,151.970001,164.684158
167.970001,40.48127,339.850006,155.869995,162.62524399999998
166.699997,40.065884000000004,351.339996,157.720001,167.99382
171.830002,39.754349,355.809998,158.990005,165.69438200000002
171.520004,39.962036,352.190002,158.130005,166.213913
166.96000700000002,39.367278999999996,344.709991,154.929993,167.012466
167.360001,39.867634,347.570007,156.669998,165.598145
167.449997,39.348403999999995,345.730011,159.91000400000001,164.453247
168.71000700000002,39.527771,359.97000099999997,162.78999299999998,166.213913
169.399994,39.367278999999996,351.769989,160.399994,166.906631
168.380005,39.622169,359.070007,159.470001,165.578918
166.149994,40.028121999999996,356.869995,159.050003,168.59996
170.179993,40.216934,361.920013,160.610001,168.157364
170.71000700000002,39.839306,359.910004,158.53999299999998,167.83985900000002
171.66000400000001,39.782665,356.97000099999997,159.630005,165.126755
